transaction_id,date,client_id,banque,categorie,type,montant,solde_apres,ville,canal
TXN002217,2024-02-13,CLIENT_0196,Société Générale,Virement,Crédit,2220.02,11490.08,Bordeaux,Prélèvement
TXN002218,2024-11-26,CLIENT_0143,La Banque Postale,Logement,Débit,-81.61,12947.95,Nantes,Virement
TXN002219,2024-02-07,CLIENT_0139,BNP Paribas,Virement,Crédit,1800.47,-304.46,Lyon,Mobile
TXN002220,2024-07-17,CLIENT_0050,BNP Paribas,Santé,Débit,-641.05,10578.75,Nantes,Mobile
TXN002221,2024-04-27,CLIENT_0160,Société Générale,Shopping,Débit,-1260.09,1744.81,Toulouse,Virement
TXN002222,2024-06-05,CLIENT_0163,BNP Paribas,Alimentation,Débit,-2302.48,10350.07,Lyon,Espèces
TXN002223,2024-08-13,CLIENT_0018,LCL,Virement,Crédit,2550.52,7469.92,Toulouse,Virement
TXN002224,2024-05-22,CLIENT_0068,LCL,Loisirs,Débit,-1676.71,5071.7,Paris,Mobile
TXN002225,2024-04-17,CLIENT_0122,La Banque Postale,Salaire,Crédit,4401.09,10170.73,Bordeaux,Espèces
TXN002226,2024-12-26,CLIENT_0167,Crédit Agricole,Salaire,Crédit,580.41,9447.7,Bordeaux,Mobile
TXN002227,2024-03-04,CLIENT_0066,La Banque Postale,Logement,Débit,-2401.06,7443.63,Nantes,Mobile
TXN002228,2024-10-17,CLIENT_0132,Société Générale,Remboursement,Crédit,2156.65,8588.05,Paris,Prélèvement
TXN002229,2024-06-10,CLIENT_0123,BNP Paribas,Virement,Crédit,2914.94,1559.1,Lille,Espèces
TXN002230,2024-12-14,CLIENT_0187,La Banque Postale,Logement,Débit,-585.22,12058.47,Nantes,Prélèvement
TXN002231,2024-03-30,CLIENT_0058,La Banque Postale,Loisirs,Débit,-513.32,8129.58,Strasbourg,Virement
TXN002232,2024-09-23,CLIENT_0029,La Banque Postale,Santé,Débit,-1981.91,1839.69,Strasbourg,Carte bancaire
TXN002233,2024-07-19,CLIENT_0133,La Banque Postale,Logement,Crédit,2854.58,14742.78,Paris,Mobile
TXN002234,2024-10-12,CLIENT_0004,Société Générale,Santé,Débit,-307.21,12151.32,Bordeaux,Virement
TXN002235,2024-01-02,CLIENT_0098,BNP Paribas,Alimentation,Débit,-1307.44,6650.29,Paris,Carte bancaire
TXN002236,2024-09-17,CLIENT_0174,LCL,Remboursement,Crédit,3373.79,8150.68,Nantes,Carte bancaire
TXN002237,2024-01-06,CLIENT_0096,LCL,Salaire,Crédit,463.88,4079.81,Lyon,Prélèvement
TXN002238,2024-02-01,CLIENT_0063,BNP Paribas,Santé,Crédit,1482.35,4449.53,Paris,Espèces
TXN002239,2024-05-21,CLIENT_0036,Société Générale,Épargne,Débit,-1917.25,8030.14,Toulouse,Prélèvement
TXN002240,2024-07-28,CLIENT_0026,BNP Paribas,Remboursement,Crédit,1616.14,9982.36,Paris,Virement
TXN002241,2024-01-09,CLIENT_0047,BNP Paribas,Virement,Crédit,4184.74,5766.3,Toulouse,Prélèvement
TXN002242,2024-06-17,CLIENT_0085,BNP Paribas,Remboursement,Crédit,1926.99,12428.41,Paris,Espèces
TXN002243,2024-08-09,CLIENT_0166,LCL,Épargne,Débit,-234.61,-297.85,Toulouse,Prélèvement
TXN002244,2024-02-14,CLIENT_0073,BNP Paribas,Transport,Débit,-2230.06,14110.24,Strasbourg,Mobile
TXN002245,2024-06-14,CLIENT_0069,La Banque Postale,Transport,Débit,-2045.77,13702.77,Strasbourg,Carte bancaire
TXN002246,2024-09-24,CLIENT_0195,Société Générale,Remboursement,Crédit,124.47,11481.59,Nantes,Espèces
TXN002247,2024-10-07,CLIENT_0146,La Banque Postale,Santé,Débit,-356.36,7781.59,Nantes,Virement
TXN002248,2024-07-17,CLIENT_0060,La Banque Postale,Remboursement,Crédit,2322.61,-260.89,Nantes,Mobile
TXN002249,2024-10-11,CLIENT_0121,La Banque Postale,Salaire,Crédit,4493.65,8269.17,Strasbourg,Mobile
TXN002250,2024-02-07,CLIENT_0093,LCL,Shopping,Débit,-2008.11,6145.69,Lyon,Mobile
TXN002251,2024-08-20,CLIENT_0023,Société Générale,Épargne,Débit,-1488.78,1460.82,Nantes,Prélèvement
TXN002252,2024-08-20,CLIENT_0048,LCL,Salaire,Crédit,2907.7,12381.07,Paris,Prélèvement
TXN002253,2024-02-10,CLIENT_0147,Crédit Agricole,Salaire,Crédit,4281.16,11296.31,Marseille,Carte bancaire
TXN002254,2024-08-24,CLIENT_0118,LCL,Shopping,Débit,-789.31,14338.72,Strasbourg,Prélèvement
TXN002255,2024-12-27,CLIENT_0155,Société Générale,Transport,Débit,-349.23,4100.37,Lyon,Carte bancaire
TXN002256,2024-10-04,CLIENT_0183,La Banque Postale,Salaire,Crédit,766.03,924.48,Nantes,Virement
TXN002257,2024-08-11,CLIENT_0086,La Banque Postale,Loisirs,Débit,-356.58,14116.89,Lyon,Espèces
TXN002258,2024-01-28,CLIENT_0027,La Banque Postale,Loisirs,Débit,-919.27,13701.84,Toulouse,Prélèvement
TXN002259,2024-07-09,CLIENT_0112,La Banque Postale,Virement,Crédit,4175.52,203.26,Marseille,Carte bancaire
TXN002260,2024-10-22,CLIENT_0001,La Banque Postale,Logement,Débit,-2174.76,7202.65,Paris,Carte bancaire
TXN002261,2024-02-02,CLIENT_0071,BNP Paribas,Épargne,Débit,-1761.8,4803.65,Strasbourg,Virement
TXN002262,2024-04-18,CLIENT_0129,Société Générale,Logement,Débit,-2161.97,14874.13,Toulouse,Prélèvement
TXN002263,2024-01-03,CLIENT_0133,Société Générale,Alimentation,Débit,-1302.83,14152.46,Marseille,Prélèvement
TXN002264,2024-08-19,CLIENT_0139,Crédit Agricole,Santé,Débit,-2484.25,623.56,Paris,Espèces
TXN002265,2024-02-03,CLIENT_0193,BNP Paribas,Alimentation,Débit,-2357.71,9442.95,Lyon,Carte bancaire
TXN002266,2024-10-21,CLIENT_0028,BNP Paribas,Shopping,Crédit,3071.57,12579.53,Toulouse,Virement
TXN002267,2024-08-06,CLIENT_0113,BNP Paribas,Transport,Débit,-113.83,5122.27,Marseille,Virement
TXN002268,2024-01-23,CLIENT_0175,BNP Paribas,Alimentation,Débit,-2025.11,8701.55,Paris,Espèces
TXN002269,2024-05-11,CLIENT_0183,Crédit Agricole,Transport,Crédit,2891.31,4340.0,Lille,Virement
TXN002270,2024-11-26,CLIENT_0143,La Banque Postale,Logement,Débit,-1307.15,5904.67,Bordeaux,Espèces
TXN002271,2024-06-25,CLIENT_0030,LCL,Logement,Débit,-701.18,6819.37,Lyon,Mobile
TXN002272,2024-09-20,CLIENT_0138,BNP Paribas,Logement,Crédit,1050.81,4318.25,Bordeaux,Carte bancaire
TXN002273,2024-01-19,CLIENT_0170,La Banque Postale,Loisirs,Débit,-388.55,11507.59,Nantes,Virement
TXN002274,2024-12-16,CLIENT_0187,Crédit Agricole,Logement,Débit,-2231.54,2806.7,Strasbourg,Prélèvement
TXN002275,2024-09-25,CLIENT_0016,LCL,Santé,Débit,-2296.4,6020.49,Lille,Mobile
TXN002276,2024-08-10,CLIENT_0057,Crédit Agricole,Alimentation,Débit,-1122.27,8618.43,Lille,Mobile
TXN002277,2024-09-14,CLIENT_0059,LCL,Santé,Débit,-2419.34,4427.75,Lille,Espèces
TXN002278,2024-03-11,CLIENT_0115,LCL,Salaire,Crédit,284.79,4676.88,Lille,Carte bancaire
TXN002279,2024-07-20,CLIENT_0102,Société Générale,Shopping,Débit,-842.23,740.96,Bordeaux,Mobile
TXN002280,2024-04-03,CLIENT_0197,Crédit Agricole,Alimentation,Débit,-1354.4,4666.25,Lyon,Carte bancaire
TXN002281,2024-09-09,CLIENT_0060,BNP Paribas,Loisirs,Débit,-1666.88,8801.37,Lyon,Carte bancaire
TXN002282,2024-08-24,CLIENT_0176,BNP Paribas,Salaire,Crédit,4709.95,968.7,Marseille,Prélèvement
TXN002283,2024-05-31,CLIENT_0180,Société Générale,Virement,Crédit,3425.79,336.74,Marseille,Carte bancaire
TXN002284,2024-07-26,CLIENT_0069,BNP Paribas,Remboursement,Crédit,1886.2,3124.02,Marseille,Carte bancaire
TXN002285,2024-02-12,CLIENT_0145,Crédit Agricole,Logement,Débit,-2253.29,11666.47,Paris,Carte bancaire
TXN002286,2024-03-21,CLIENT_0082,BNP Paribas,Épargne,Débit,-1750.59,287.0,Toulouse,Virement
TXN002287,2024-04-03,CLIENT_0067,LCL,Shopping,Crédit,3290.65,10139.1,Toulouse,Carte bancaire
TXN002288,2024-08-12,CLIENT_0114,Société Générale,Loisirs,Débit,-2087.71,1048.34,Marseille,Espèces
TXN002289,2024-10-31,CLIENT_0191,La Banque Postale,Salaire,Crédit,295.11,4984.92,Toulouse,Carte bancaire
TXN002290,2024-04-28,CLIENT_0174,La Banque Postale,Transport,Débit,-2456.51,3961.61,Bordeaux,Prélèvement
TXN002291,2024-01-07,CLIENT_0090,Société Générale,Santé,Débit,-1449.55,-453.43,Paris,Virement
TXN002292,2024-08-07,CLIENT_0017,BNP Paribas,Alimentation,Débit,-1748.33,11284.91,Lille,Mobile
TXN002293,2024-02-18,CLIENT_0045,La Banque Postale,Santé,Crédit,1717.21,9038.29,Toulouse,Prélèvement
TXN002294,2024-05-04,CLIENT_0100,BNP Paribas,Shopping,Débit,-854.47,208.42,Paris,Carte bancaire
TXN002295,2024-07-27,CLIENT_0165,BNP Paribas,Virement,Crédit,2868.5,8452.94,Nantes,Mobile
TXN002296,2024-08-07,CLIENT_0184,LCL,Salaire,Crédit,341.01,7974.4,Strasbourg,Prélèvement
TXN002297,2024-01-23,CLIENT_0033,Société Générale,Santé,Crédit,2529.72,10263.02,Bordeaux,Mobile
TXN002298,2024-05-27,CLIENT_0058,BNP Paribas,Loisirs,Débit,-2408.13,5312.01,Paris,Espèces
TXN002299,2024-09-08,CLIENT_0041,Crédit Agricole,Virement,Crédit,1916.04,12645.03,Toulouse,Carte bancaire
TXN002300,2024-04-21,CLIENT_0055,LCL,Logement,Débit,-2071.96,629.62,Toulouse,Prélèvement
TXN002301,2024-03-07,CLIENT_0048,La Banque Postale,Épargne,Débit,-268.89,7827.2,Paris,Virement
TXN002302,2024-12-04,CLIENT_0057,Crédit Agricole,Remboursement,Crédit,3527.16,1816.5,Toulouse,Carte bancaire
TXN002303,2024-02-05,CLIENT_0108,BNP Paribas,Alimentation,Débit,-84.71,117.42,Toulouse,Virement
TXN002304,2024-01-03,CLIENT_0065,Société Générale,Salaire,Crédit,2801.14,5917.07,Paris,Virement
TXN002305,2024-02-29,CLIENT_0158,BNP Paribas,Transport,Débit,-1112.96,11815.96,Lille,Prélèvement
TXN002306,2024-08-21,CLIENT_0140,LCL,Shopping,Débit,-2490.08,8125.5,Toulouse,Mobile
TXN002307,2024-04-05,CLIENT_0080,Société Générale,Transport,Débit,-1843.68,11451.52,Nantes,Carte bancaire
TXN002308,2024-04-28,CLIENT_0003,Société Générale,Santé,Débit,-2011.25,2277.3,Strasbourg,Prélèvement
TXN002309,2024-06-30,CLIENT_0119,BNP Paribas,Salaire,Crédit,973.37,3465.43,Marseille,Carte bancaire
TXN002310,2024-08-15,CLIENT_0183,La Banque Postale,Transport,Débit,-863.91,2012.59,Paris,Virement
TXN002311,2024-04-06,CLIENT_0156,Société Générale,Épargne,Débit,-424.78,9529.04,Lyon,Prélèvement
TXN002312,2024-09-25,CLIENT_0176,Crédit Agricole,Transport,Débit,-2275.1,10703.24,Lyon,Espèces
TXN002313,2024-02-24,CLIENT_0141,La Banque Postale,Transport,Débit,-532.53,5257.14,Lyon,Mobile
TXN002314,2024-06-09,CLIENT_0121,Société Générale,Remboursement,Crédit,3760.64,10199.14,Lyon,Espèces
TXN002315,2024-10-11,CLIENT_0198,Crédit Agricole,Salaire,Crédit,270.06,280.33,Bordeaux,Espèces
TXN002316,2024-09-30,CLIENT_0097,La Banque Postale,Remboursement,Crédit,4297.5,541.12,Marseille,Mobile
TXN002317,2024-10-24,CLIENT_0071,Crédit Agricole,Virement,Crédit,4501.11,11957.44,Lille,Carte bancaire
TXN002318,2024-12-02,CLIENT_0123,Société Générale,Transport,Crédit,733.61,10696.93,Paris,Carte bancaire
TXN002319,2024-03-31,CLIENT_0033,Société Générale,Salaire,Crédit,1108.07,4065.46,Marseille,Virement
TXN002320,2024-01-31,CLIENT_0168,Société Générale,Loisirs,Débit,-700.47,14804.75,Marseille,Mobile
TXN002321,2024-02-26,CLIENT_0155,Société Générale,Transport,Débit,-2383.95,5078.47,Paris,Virement
TXN002322,2024-11-17,CLIENT_0071,Société Générale,Alimentation,Débit,-1586.94,14669.47,Bordeaux,Virement
TXN002323,2024-03-07,CLIENT_0033,BNP Paribas,Virement,Crédit,2515.23,12682.54,Bordeaux,Prélèvement
TXN002324,2024-04-09,CLIENT_0107,Crédit Agricole,Alimentation,Crédit,3808.56,7301.74,Paris,Espèces
TXN002325,2024-05-09,CLIENT_0089,La Banque Postale,Épargne,Débit,-1707.04,12285.62,Bordeaux,Espèces
TXN002326,2024-08-21,CLIENT_0025,La Banque Postale,Virement,Crédit,1811.5,13497.95,Bordeaux,Virement
TXN002327,2024-02-06,CLIENT_0175,BNP Paribas,Alimentation,Débit,-2476.72,889.71,Strasbourg,Prélèvement
TXN002328,2024-07-12,CLIENT_0150,La Banque Postale,Remboursement,Crédit,252.34,14145.8,Bordeaux,Carte bancaire
TXN002329,2024-01-15,CLIENT_0071,BNP Paribas,Loisirs,Débit,-2413.58,7888.79,Nantes,Espèces
TXN002330,2024-03-24,CLIENT_0031,LCL,Logement,Débit,-2004.64,2646.87,Strasbourg,Carte bancaire
TXN002331,2024-09-13,CLIENT_0107,LCL,Alimentation,Débit,-1395.16,5212.9,Strasbourg,Carte bancaire
TXN002332,2024-07-15,CLIENT_0132,LCL,Santé,Débit,-2325.0,803.75,Toulouse,Prélèvement
TXN002333,2024-01-31,CLIENT_0077,BNP Paribas,Loisirs,Débit,-1948.11,11639.95,Strasbourg,Espèces
TXN002334,2024-07-19,CLIENT_0058,La Banque Postale,Santé,Débit,-1513.62,2422.75,Nantes,Prélèvement
TXN002335,2024-01-05,CLIENT_0034,Société Générale,Loisirs,Débit,-945.44,6531.04,Nantes,Virement
TXN002336,2024-08-10,CLIENT_0106,Société Générale,Transport,Débit,-2421.8,3463.76,Toulouse,Mobile
TXN002337,2024-12-22,CLIENT_0132,BNP Paribas,Shopping,Débit,-382.51,10027.26,Strasbourg,Mobile
TXN002338,2024-12-17,CLIENT_0105,Société Générale,Remboursement,Crédit,535.53,9153.01,Bordeaux,Prélèvement
TXN002339,2024-12-30,CLIENT_0057,Société Générale,Transport,Débit,-1429.38,5394.13,Toulouse,Virement
TXN002340,2024-03-09,CLIENT_0094,BNP Paribas,Loisirs,Crédit,4871.84,2393.21,Toulouse,Mobile
TXN002341,2024-04-30,CLIENT_0009,Société Générale,Santé,Débit,-2373.34,14215.14,Lyon,Carte bancaire
TXN002342,2024-12-27,CLIENT_0096,Crédit Agricole,Shopping,Débit,-1324.86,5787.85,Toulouse,Espèces
TXN002343,2024-07-18,CLIENT_0117,LCL,Remboursement,Crédit,3391.94,7240.38,Lille,Prélèvement
TXN002344,2024-04-12,CLIENT_0070,LCL,Shopping,Crédit,2211.1,8246.92,Nantes,Mobile
TXN002345,2024-09-14,CLIENT_0072,Société Générale,Épargne,Crédit,364.73,2733.64,Lyon,Virement
TXN002346,2024-06-24,CLIENT_0147,Crédit Agricole,Loisirs,Débit,-1341.04,13578.01,Lille,Mobile
TXN002347,2024-02-14,CLIENT_0096,La Banque Postale,Shopping,Débit,-1000.76,1710.23,Nantes,Espèces
TXN002348,2024-06-03,CLIENT_0062,BNP Paribas,Virement,Crédit,949.53,12728.45,Strasbourg,Prélèvement
TXN002349,2024-03-10,CLIENT_0069,Société Générale,Santé,Débit,-1794.92,14803.14,Nantes,Carte bancaire
TXN002350,2024-05-26,CLIENT_0150,Société Générale,Alimentation,Crédit,4770.6,9585.31,Bordeaux,Virement
TXN002351,2024-07-31,CLIENT_0184,BNP Paribas,Transport,Débit,-795.25,4288.67,Strasbourg,Mobile
TXN002352,2024-07-30,CLIENT_0175,BNP Paribas,Santé,Débit,-1147.45,1115.87,Paris,Mobile
TXN002353,2024-11-26,CLIENT_0043,Société Générale,Transport,Débit,-1329.42,5022.15,Lyon,Carte bancaire
TXN002354,2024-07-07,CLIENT_0143,Crédit Agricole,Salaire,Crédit,2260.84,13700.33,Toulouse,Virement
TXN002355,2024-04-17,CLIENT_0046,LCL,Shopping,Débit,-1646.56,10956.43,Strasbourg,Prélèvement
TXN002356,2024-05-16,CLIENT_0165,Société Générale,Virement,Crédit,290.62,7206.91,Paris,Mobile
TXN002357,2024-07-29,CLIENT_0114,LCL,Shopping,Crédit,4110.76,2949.75,Strasbourg,Virement
TXN002358,2024-10-22,CLIENT_0120,BNP Paribas,Épargne,Débit,-813.16,2418.65,Lyon,Prélèvement
TXN002359,2024-02-01,CLIENT_0040,LCL,Alimentation,Crédit,3165.03,5035.2,Lyon,Carte bancaire
TXN002360,2024-07-07,CLIENT_0007,Société Générale,Shopping,Débit,-1647.42,207.27,Strasbourg,Virement
TXN002361,2024-03-06,CLIENT_0050,BNP Paribas,Transport,Débit,-802.87,9769.81,Nantes,Carte bancaire
TXN002362,2024-11-05,CLIENT_0197,Société Générale,Loisirs,Débit,-1436.29,11772.29,Nantes,Mobile
TXN002363,2024-11-17,CLIENT_0032,Société Générale,Transport,Débit,-415.37,43.78,Nantes,Mobile
TXN002364,2024-06-26,CLIENT_0185,BNP Paribas,Shopping,Débit,-1297.65,5556.86,Marseille,Mobile
TXN002365,2024-11-19,CLIENT_0185,Crédit Agricole,Virement,Crédit,3931.26,4831.53,Toulouse,Virement
TXN002366,2024-04-30,CLIENT_0114,Société Générale,Logement,Débit,-1601.64,11448.3,Bordeaux,Mobile
TXN002367,2024-11-04,CLIENT_0122,Société Générale,Remboursement,Crédit,912.82,3953.61,Toulouse,Virement
TXN002368,2024-03-07,CLIENT_0009,LCL,Santé,Débit,-222.33,4925.13,Nantes,Carte bancaire
TXN002369,2024-01-26,CLIENT_0048,LCL,Salaire,Crédit,4881.81,206.21,Strasbourg,Carte bancaire
TXN002370,2024-09-15,CLIENT_0004,LCL,Logement,Débit,-503.76,97.9,Lyon,Virement
TXN002371,2024-07-21,CLIENT_0142,Société Générale,Transport,Débit,-2114.08,12266.21,Marseille,Carte bancaire
TXN002372,2024-09-09,CLIENT_0067,LCL,Épargne,Crédit,3822.12,7779.05,Strasbourg,Virement
TXN002373,2024-06-15,CLIENT_0054,Société Générale,Virement,Crédit,3781.07,1530.87,Marseille,Virement
TXN002374,2024-03-23,CLIENT_0156,Crédit Agricole,Salaire,Crédit,133.59,1145.02,Lille,Virement
TXN002375,2024-06-26,CLIENT_0145,Société Générale,Salaire,Crédit,4952.43,12800.0,Marseille,Virement
TXN002376,2024-06-30,CLIENT_0087,Société Générale,Épargne,Débit,-461.69,13270.63,Toulouse,Carte bancaire
TXN002377,2024-07-18,CLIENT_0063,BNP Paribas,Santé,Débit,-1590.4,10691.93,Lyon,Mobile
TXN002378,2024-01-29,CLIENT_0061,BNP Paribas,Loisirs,Débit,-1983.49,3774.59,Strasbourg,Prélèvement
TXN002379,2024-04-27,CLIENT_0168,La Banque Postale,Salaire,Crédit,4751.4,11468.64,Toulouse,Virement
TXN002380,2024-01-07,CLIENT_0015,La Banque Postale,Transport,Débit,-966.49,5720.04,Lille,Espèces
TXN002381,2024-04-27,CLIENT_0094,LCL,Remboursement,Crédit,4149.45,6839.66,Lyon,Prélèvement
TXN002382,2024-05-21,CLIENT_0146,BNP Paribas,Virement,Crédit,272.91,4435.52,Marseille,Carte bancaire
TXN002383,2024-07-07,CLIENT_0145,Crédit Agricole,Transport,Débit,-1802.35,616.32,Toulouse,Espèces
TXN002384,2024-05-19,CLIENT_0097,La Banque Postale,Alimentation,Débit,-1677.96,8431.6,Bordeaux,Mobile
TXN002385,2024-06-13,CLIENT_0048,BNP Paribas,Virement,Crédit,2758.25,5045.17,Strasbourg,Carte bancaire
TXN002386,2024-03-11,CLIENT_0004,BNP Paribas,Alimentation,Débit,-1089.32,1953.58,Strasbourg,Carte bancaire
TXN002387,2024-03-10,CLIENT_0063,LCL,Transport,Débit,-187.86,2627.67,Nantes,Espèces
TXN002388,2024-09-29,CLIENT_0145,La Banque Postale,Remboursement,Crédit,3253.97,5792.74,Strasbourg,Virement
TXN002389,2024-02-07,CLIENT_0155,Société Générale,Logement,Débit,-2233.52,3085.53,Marseille,Espèces
TXN002390,2024-11-29,CLIENT_0179,La Banque Postale,Épargne,Débit,-75.65,14366.73,Strasbourg,Mobile
TXN002391,2024-08-03,CLIENT_0162,La Banque Postale,Shopping,Débit,-1595.32,2724.08,Lille,Virement
TXN002392,2024-02-29,CLIENT_0085,Crédit Agricole,Remboursement,Crédit,503.89,11434.43,Bordeaux,Carte bancaire
TXN002393,2024-09-19,CLIENT_0032,Société Générale,Remboursement,Crédit,3202.82,2316.18,Paris,Virement
TXN002394,2024-03-02,CLIENT_0199,Crédit Agricole,Remboursement,Crédit,392.8,12553.56,Strasbourg,Espèces
TXN002395,2024-05-19,CLIENT_0123,BNP Paribas,Loisirs,Débit,-1142.96,13785.74,Paris,Carte bancaire
TXN002396,2024-03-12,CLIENT_0140,LCL,Épargne,Crédit,2348.12,4245.64,Strasbourg,Espèces
TXN002397,2024-06-01,CLIENT_0080,BNP Paribas,Remboursement,Crédit,2266.74,6477.15,Nantes,Virement
TXN002398,2024-07-16,CLIENT_0085,BNP Paribas,Shopping,Débit,-2476.57,3482.44,Paris,Espèces
TXN002399,2024-05-05,CLIENT_0151,LCL,Shopping,Débit,-555.37,2587.29,Lille,Mobile
TXN002400,2024-08-06,CLIENT_0021,BNP Paribas,Remboursement,Crédit,973.03,6698.25,Toulouse,Virement
TXN002401,2024-10-18,CLIENT_0152,LCL,Épargne,Débit,-518.69,10268.18,Paris,Virement
TXN002402,2024-07-07,CLIENT_0173,Société Générale,Shopping,Débit,-1324.9,6671.42,Nantes,Prélèvement
TXN002403,2024-04-30,CLIENT_0159,La Banque Postale,Transport,Crédit,3089.7,13700.56,Toulouse,Mobile
TXN002404,2024-07-20,CLIENT_0077,Crédit Agricole,Shopping,Crédit,2099.04,6236.68,Lille,Prélèvement
TXN002405,2024-04-23,CLIENT_0079,La Banque Postale,Loisirs,Débit,-1964.98,11771.46,Lyon,Espèces
TXN002406,2024-10-18,CLIENT_0063,Crédit Agricole,Remboursement,Crédit,2965.99,11171.21,Lille,Mobile
TXN002407,2024-08-18,CLIENT_0068,BNP Paribas,Loisirs,Débit,-2202.89,13094.64,Marseille,Virement
TXN002408,2024-04-24,CLIENT_0186,LCL,Alimentation,Débit,-1253.76,1488.71,Bordeaux,Mobile
TXN002409,2024-12-08,CLIENT_0150,Crédit Agricole,Salaire,Crédit,3230.6,13176.22,Lyon,Virement
TXN002410,2024-03-21,CLIENT_0115,Société Générale,Transport,Crédit,4988.65,11283.86,Paris,Virement
TXN002411,2024-02-28,CLIENT_0078,La Banque Postale,Virement,Crédit,3820.33,6923.42,Toulouse,Virement
TXN002412,2024-05-26,CLIENT_0200,Société Générale,Épargne,Débit,-1184.18,8576.88,Paris,Virement
TXN002413,2024-01-06,CLIENT_0098,BNP Paribas,Alimentation,Débit,-1418.88,12647.98,Marseille,Mobile
TXN002414,2024-04-24,CLIENT_0189,Crédit Agricole,Remboursement,Crédit,320.31,-75.52,Lyon,Virement
TXN002415,2024-02-28,CLIENT_0092,La Banque Postale,Santé,Débit,-1156.37,12806.31,Nantes,Virement
TXN002416,2024-06-18,CLIENT_0121,BNP Paribas,Remboursement,Crédit,1720.04,10001.88,Nantes,Carte bancaire
TXN002417,2024-10-20,CLIENT_0181,Crédit Agricole,Remboursement,Crédit,1131.08,566.16,Lille,Virement
TXN002418,2024-05-12,CLIENT_0139,La Banque Postale,Shopping,Débit,-557.11,623.42,Toulouse,Carte bancaire
TXN002419,2024-04-14,CLIENT_0172,Société Générale,Loisirs,Crédit,992.94,5814.63,Paris,Virement
TXN002420,2024-04-09,CLIENT_0168,BNP Paribas,Loisirs,Débit,-461.86,5801.95,Paris,Prélèvement
TXN002421,2024-04-28,CLIENT_0190,LCL,Virement,Crédit,3585.32,5943.12,Paris,Carte bancaire
TXN002422,2024-10-09,CLIENT_0072,LCL,Shopping,Débit,-2243.48,8320.75,Paris,Virement
TXN002423,2024-11-30,CLIENT_0074,BNP Paribas,Transport,Débit,-2430.84,6291.39,Strasbourg,Prélèvement
TXN002424,2024-04-06,CLIENT_0059,La Banque Postale,Alimentation,Débit,-2104.47,405.9,Toulouse,Carte bancaire
TXN002425,2024-03-24,CLIENT_0101,Crédit Agricole,Logement,Débit,-1525.71,3845.13,Marseille,Espèces
TXN002426,2024-06-21,CLIENT_0160,Société Générale,Logement,Débit,-338.02,14907.25,Paris,Virement
TXN002427,2024-01-09,CLIENT_0053,BNP Paribas,Logement,Débit,-1436.17,1171.01,Bordeaux,Carte bancaire
TXN002428,2024-04-22,CLIENT_0178,BNP Paribas,Santé,Débit,-1173.77,549.67,Nantes,Espèces
TXN002429,2024-07-05,CLIENT_0157,La Banque Postale,Alimentation,Débit,-1070.04,11526.54,Toulouse,Prélèvement
TXN002430,2024-05-07,CLIENT_0021,Société Générale,Alimentation,Débit,-1606.18,2764.45,Bordeaux,Mobile
TXN002431,2024-10-11,CLIENT_0070,Société Générale,Loisirs,Débit,-430.72,-49.83,Paris,Virement
TXN002432,2024-10-03,CLIENT_0190,BNP Paribas,Loisirs,Débit,-2366.64,11893.1,Lyon,Espèces
TXN002433,2024-03-24,CLIENT_0096,BNP Paribas,Logement,Débit,-335.34,307.85,Strasbourg,Espèces
TXN002434,2024-05-12,CLIENT_0027,LCL,Salaire,Crédit,2339.72,11530.91,Strasbourg,Prélèvement
TXN002435,2024-05-13,CLIENT_0047,Crédit Agricole,Épargne,Débit,-1967.72,8811.16,Paris,Espèces
TXN002436,2024-07-03,CLIENT_0113,Société Générale,Salaire,Crédit,1175.58,13022.16,Strasbourg,Virement
TXN002437,2024-06-22,CLIENT_0040,Crédit Agricole,Salaire,Crédit,4367.44,493.38,Paris,Mobile
TXN002438,2024-12-18,CLIENT_0066,La Banque Postale,Shopping,Débit,-1896.83,3867.09,Marseille,Virement
TXN002439,2024-09-05,CLIENT_0020,Société Générale,Santé,Débit,-1131.17,11426.03,Lyon,Virement
TXN002440,2024-02-13,CLIENT_0132,BNP Paribas,Transport,Crédit,640.17,6597.29,Bordeaux,Prélèvement
TXN002441,2024-12-18,CLIENT_0158,BNP Paribas,Salaire,Crédit,2108.85,13732.3,Lyon,Espèces
TXN002442,2024-01-26,CLIENT_0162,Société Générale,Virement,Crédit,1492.17,58.83,Marseille,Prélèvement
TXN002443,2024-02-23,CLIENT_0178,Crédit Agricole,Remboursement,Crédit,4859.54,9067.38,Marseille,Mobile
TXN002444,2024-06-11,CLIENT_0127,LCL,Transport,Débit,-435.8,1702.63,Lille,Virement
TXN002445,2024-04-22,CLIENT_0093,Crédit Agricole,Salaire,Crédit,2299.3,2035.02,Marseille,Virement
TXN002446,2024-02-27,CLIENT_0067,La Banque Postale,Épargne,Débit,-1699.42,10119.04,Nantes,Virement
TXN002447,2024-04-09,CLIENT_0075,Crédit Agricole,Alimentation,Débit,-2042.05,2636.53,Lille,Espèces
TXN002448,2024-01-10,CLIENT_0149,Crédit Agricole,Loisirs,Débit,-1298.82,7382.91,Paris,Prélèvement
TXN002449,2024-08-25,CLIENT_0175,LCL,Alimentation,Débit,-30.76,5299.96,Toulouse,Carte bancaire
TXN002450,2024-11-09,CLIENT_0160,Société Générale,Shopping,Débit,-1706.27,7200.95,Nantes,Espèces
